order_id,timestamp,hour_of_day,day_of_week,month,is_weekend,weather,weather_mult,tod_mult,ch_distance_km,segment_count,turn_count,road_highway_frac,road_primary_frac,road_secondary_frac,road_residential_frac,cpm_slack_min,batch_size,estimated_prep_variance,stage_delay_placed,stage_delay_prep,stage_delay_pickup,stage_delay_transit,stage_delay_delivered,route_time_min,cpm_eta_min,weather_delay_min,ground_truth_eta,is_late
2589,2024-07-25 10:37:54.137422,10,3,7,0,clear,1.0,1.35,17.116,257,16,0.0078,0.0,0.5759,0.4163,0.0,4.0,15.2535,2.14,3.95,2.67,20.48,0.28,93.948,29.52,0.0,124.498,1
4985,2024-07-25 14:17:26.661566,14,3,7,0,cloudy,1.05,1.1,8.423,66,9,0.3182,0.4242,0.1515,0.1061,0.0,3.0,15.8532,1.13,6.33,2.29,11.6,0.17,28.858,21.52,1.443,50.688,1
2745,2024-07-25 15:00:32.124400,15,3,7,0,clear,1.0,1.0,17.785,131,14,0.1298,0.1679,0.1908,0.5115,0.0,5.0,16.1489,1.24,4.8,4.07,10.81,0.5,66.291,21.42,0.0,88.705,1
4021,2024-07-25 15:49:05.404454,15,3,7,0,clear,1.0,1.0,9.597,108,11,0.1759,0.037,0.5833,0.2037,0.0,4.0,16.8771,0.83,10.51,4.97,7.9,1.42,33.551,25.63,0.0,58.266,1
422,2024-07-25 16:58:22.044395,16,3,7,0,rainy,1.25,1.0,16.688,305,12,0.0361,0.0328,0.7934,0.1377,0.0,4.0,16.2951,1.58,1.89,1.18,22.45,0.85,77.391,27.95,19.348,123.784,1
3611,2024-07-25 19:59:10.280684,19,3,7,0,cloudy,1.05,1.35,16.241,223,17,0.0179,0.0179,0.713,0.2511,0.0,2.0,14.9313,0.86,8.65,1.03,8.27,1.1,88.941,19.91,4.447,114.108,1
813,2024-07-25 20:15:22.529685,20,3,7,0,rainy,1.25,1.35,5.852,118,7,0.0,0.0424,0.6271,0.3305,0.0,2.0,16.9585,1.84,4.37,1.4,15.6,0.39,39.059,23.6,9.765,72.657,1
1666,2024-07-25 20:18:25.882363,20,3,7,0,clear,1.0,1.35,20.018,136,7,0.3162,0.0074,0.6544,0.0221,0.0,5.0,15.0787,4.29,6.33,1.64,3.83,0.75,85.505,16.84,0.0,103.119,1
4228,2024-07-25 20:18:39.354192,20,3,7,0,clear,1.0,1.35,13.502,225,15,0.0,0.4044,0.4089,0.1867,0.0,2.0,16.6409,1.27,8.35,1.86,10.46,0.43,64.083,22.37,0.0,85.066,1
4832,2024-07-25 21:34:34.169349,21,3,7,0,heavy_rain,1.55,1.0,16.807,288,20,0.0,0.1389,0.5451,0.316,0.0,5.0,13.3901,1.48,6.49,3.11,8.37,0.29,100.286,19.74,55.157,177.509,1
3339,2024-07-25 22:03:05.567328,22,3,7,0,clear,1.0,1.0,9.623,107,6,0.0374,0.0,0.6355,0.3271,0.0,3.0,16.4509,1.38,8.98,1.21,10.62,0.13,37.613,22.32,0.0,59.393,1
2962,2024-07-25 23:43:37.543045,23,3,7,0,cloudy,1.05,1.0,8.647,176,10,0.0,0.017,0.6534,0.3295,0.0,4.0,16.1972,1.77,3.57,3.38,16.94,0.12,36.133,25.78,1.807,63.453,1
4204,2024-07-26 04:31:32.810679,4,4,7,0,cloudy,1.05,1.0,5.613,156,8,0.0,0.0,0.4936,0.5064,0.0,2.0,15.7342,1.25,8.96,1.48,8.96,0.49,24.641,21.14,1.232,46.738,1
4601,2024-07-26 14:41:59.405056,14,4,7,0,cloudy,1.05,1.1,22.642,289,19,0.0,0.5709,0.2664,0.1626,0.0,2.0,15.9256,1.62,12.18,1.47,17.24,1.22,88.253,33.73,4.413,126.728,1
2308,2024-07-26 15:10:18.332037,15,4,7,0,clear,1.0,1.0,12.651,161,8,0.0497,0.0,0.6087,0.3416,0.0,4.0,18.1848,1.46,3.71,4.59,14.02,0.99,49.277,24.77,0.0,74.203,1
4117,2024-07-26 17:02:17.240475,17,4,7,0,cloudy,1.05,1.35,13.404,179,15,0.0,0.3184,0.4246,0.257,0.0,4.0,16.6474,0.99,3.18,2.94,13.49,0.24,69.174,20.84,3.459,92.703,1
4730,2024-07-26 18:12:06.793106,18,4,7,0,heavy_rain,1.55,1.35,27.772,258,16,0.1667,0.0039,0.6357,0.1938,0.0,4.0,15.311,0.66,3.67,4.83,10.36,0.59,205.127,20.11,112.82,337.9,1
4172,2024-07-26 19:07:18.660890,19,4,7,0,clear,1.0,1.35,18.15,118,8,0.322,0.0,0.4492,0.2288,0.0,5.0,15.7835,1.32,6.46,3.35,11.93,0.08,80.735,23.14,0.0,101.943,1
4241,2024-07-26 19:19:27.836705,19,4,7,0,cloudy,1.05,1.35,18.67,193,16,0.0829,0.4922,0.2798,0.1451,0.0,2.0,15.456,0.87,9.96,2.56,10.65,0.36,86.879,24.4,4.344,115.861,1
3235,2024-07-26 22:12:14.216548,22,4,7,0,cloudy,1.05,1.0,10.872,211,10,0.0,0.0,0.6588,0.3412,0.0,3.0,15.0103,3.18,10.39,1.89,12.83,0.38,45.752,28.67,2.288,76.737,1
4506,2024-07-26 23:02:30.361409,23,4,7,0,clear,1.0,1.0,14.087,203,17,0.0,0.2414,0.4532,0.3054,0.0,3.0,14.703,0.83,12.59,2.44,9.24,0.12,52.793,25.22,0.0,78.357,1
777,2024-07-26 23:21:22.072634,23,4,7,0,clear,1.0,1.0,16.856,221,20,0.0226,0.0,0.5023,0.4751,0.0,5.0,15.7905,1.5,8.71,1.22,20.06,0.32,68.959,31.81,0.0,100.14,1
217,2024-07-26 23:52:58.394576,23,4,7,0,clear,1.0,1.0,15.161,269,16,0.0,0.1784,0.6097,0.2119,0.0,4.0,16.0419,0.72,5.81,2.17,14.58,0.51,56.415,23.79,0.0,79.279,1
1945,2024-07-27 03:37:16.798126,3,5,7,1,clear,1.0,1.0,17.708,155,10,0.0387,0.6452,0.2452,0.071,0.0,5.0,16.0026,2.83,5.53,2.87,17.47,0.44,56.685,29.14,0.0,87.582,1
2328,2024-07-27 04:17:49.259701,4,5,7,1,clear,1.0,1.0,25.972,365,25,0.1425,0.2164,0.5315,0.1096,0.0,4.0,16.3675,1.84,2.64,5.27,7.29,0.01,87.07,17.05,0.0,104.833,1
1718,2024-07-27 05:28:03.061648,5,5,7,1,cloudy,1.05,1.0,11.429,254,16,0.0197,0.0118,0.6575,0.311,0.0,5.0,17.7384,0.8,10.26,1.4,11.48,0.34,47.059,24.28,2.353,73.565,1
527,2024-07-27 07:00:50.948483,7,5,7,1,clear,1.0,1.0,5.915,166,9,0.012,0.0,0.5,0.488,0.0,2.0,15.7877,0.7,4.77,3.32,8.66,0.11,24.434,17.56,0.0,42.217,1
1713,2024-07-27 07:03:12.514991,7,5,7,1,clear,1.0,1.0,29.684,344,15,0.1134,0.311,0.4622,0.1134,0.0,4.0,15.4088,1.09,4.33,1.57,9.02,0.39,99.039,16.4,0.0,115.938,1
4156,2024-07-27 07:43:34.818586,7,5,7,1,clear,1.0,1.0,7.132,170,7,0.0176,0.0,0.7471,0.2353,0.0,2.0,16.2206,2.13,16.26,2.3,17.35,1.75,27.569,39.79,0.0,67.117,1
4262,2024-07-27 10:02:01.737682,10,5,7,1,cloudy,1.05,1.35,18.868,194,5,0.0412,0.3866,0.4588,0.1134,0.0,3.0,16.2119,0.78,8.72,6.56,7.26,0.22,90.997,23.54,4.55,117.818,1
1682,2024-07-27 10:04:00.151202,10,5,7,1,clear,1.0,1.35,1.095,22,0,0.0,0.0,0.0,1.0,0.0,5.0,17.0975,2.31,14.39,3.66,14.1,1.04,7.096,35.5,0.0,42.551,1
3058,2024-07-27 13:39:58.861985,13,5,7,1,clear,1.0,1.1,14.746,225,14,0.0,0.1511,0.6933,0.1556,0.0,2.0,16.2525,1.07,6.61,1.3,20.99,0.42,59.954,30.39,0.0,90.622,1
3434,2024-07-27 16:54:50.372171,16,5,7,1,rainy,1.25,1.0,18.075,239,16,0.0,0.364,0.4351,0.2008,0.0,4.0,16.8178,0.73,9.69,4.8,8.04,0.05,80.403,23.31,20.101,123.574,1
305,2024-07-27 16:56:50.437636,16,5,7,1,clear,1.0,1.0,26.699,242,24,0.0372,0.2893,0.4545,0.219,0.0,5.0,16.0155,1.24,1.97,2.7,11.54,0.61,95.132,18.06,0.0,114.158,1
3210,2024-07-27 17:49:34.625480,17,5,7,1,rainy,1.25,1.35,14.66,203,17,0.0837,0.3941,0.2315,0.2906,0.0,3.0,15.1183,1.54,9.67,1.14,10.7,0.41,85.459,23.46,21.365,129.674,1
2626,2024-07-27 18:40:27.812212,18,5,7,1,rainy,1.25,1.35,23.494,284,15,0.0775,0.0,0.7535,0.169,0.0,5.0,15.7987,1.09,9.58,1.96,16.25,0.37,145.987,29.25,36.497,212.437,1
4385,2024-07-27 19:28:47.202154,19,5,7,1,cloudy,1.05,1.35,8.605,97,3,0.0,0.5258,0.3608,0.1134,0.0,2.0,16.5822,0.58,5.97,1.99,16.16,0.42,41.124,25.12,2.056,68.938,1
647,2024-07-27 23:42:56.079001,23,5,7,1,heavy_rain,1.55,1.0,13.379,196,19,0.0,0.2653,0.2857,0.449,0.0,2.0,15.2208,0.84,6.72,2.43,16.86,0.8,79.959,27.65,43.977,151.426,1
710,2024-07-28 00:51:59.998450,0,6,7,1,cloudy,1.05,1.0,14.043,170,16,0.0,0.0235,0.7,0.2765,0.0,3.0,15.5011,3.65,10.34,2.04,6.45,0.46,57.819,22.94,2.891,83.59,1
1143,2024-07-28 00:58:37.869346,0,6,7,1,rainy,1.25,1.0,26.195,293,12,0.3174,0.1263,0.4949,0.0614,0.0,2.0,14.8554,3.19,5.53,4.64,12.08,0.09,101.949,25.53,25.487,154.172,1
927,2024-07-28 01:09:49.245001,1,6,7,1,rainy,1.25,1.0,22.093,183,11,0.2404,0.1311,0.5191,0.1093,0.0,3.0,14.8557,0.68,7.87,1.29,5.12,0.23,89.889,15.19,22.472,127.574,1
3009,2024-07-28 02:04:11.004268,2,6,7,1,rainy,1.25,1.0,9.935,156,6,0.0,0.0,0.6603,0.3397,0.0,4.0,16.5244,1.55,9.24,3.71,8.81,0.22,49.754,23.53,12.438,86.41,1
2617,2024-07-28 03:59:51.518667,3,6,7,1,clear,1.0,1.0,14.804,266,20,0.0,0.0226,0.6203,0.3571,0.0,3.0,15.1081,1.38,10.33,4.23,7.78,1.14,59.233,24.86,0.0,84.945,1
4452,2024-07-28 06:30:05.477164,6,6,7,1,cloudy,1.05,1.0,7.177,109,4,0.0,0.578,0.1651,0.2569,0.0,2.0,14.0727,1.58,8.35,1.57,11.74,0.26,25.905,23.5,1.295,50.223,1
1468,2024-07-28 07:44:30.622005,7,6,7,1,cloudy,1.05,1.0,19.643,337,14,0.0,0.2819,0.6083,0.1098,0.0,4.0,15.9758,0.19,9.09,1.49,7.75,0.55,73.245,19.07,3.662,96.971,1
4310,2024-07-28 11:35:06.408076,11,6,7,1,clear,1.0,1.1,19.577,251,22,0.0398,0.2789,0.4821,0.1992,0.0,4.0,15.3127,1.59,3.01,1.79,15.07,0.53,76.468,21.99,0.0,98.883,1
1979,2024-07-28 11:56:09.751781,11,6,7,1,clear,1.0,1.1,16.321,177,15,0.2825,0.0565,0.2655,0.3955,0.0,3.0,17.5379,0.72,7.88,3.05,18.06,0.08,61.728,29.79,0.0,91.038,1
4536,2024-07-28 12:06:31.329089,12,6,7,1,cloudy,1.05,1.1,5.156,127,2,0.0,0.0,0.874,0.126,0.0,2.0,17.3327,2.89,9.98,2.48,7.96,1.62,22.647,24.93,1.132,49.298,1
4519,2024-07-28 12:15:55.124871,12,6,7,1,clear,1.0,1.1,20.142,362,36,0.0497,0.0083,0.4834,0.4586,0.0,2.0,15.2024,1.49,8.29,3.2,13.01,0.72,88.647,26.71,0.0,114.866,1
4291,2024-07-28 13:00:42.966841,13,6,7,1,clear,1.0,1.1,7.711,202,6,0.0,0.0,0.7178,0.2822,0.0,2.0,16.6696,0.2,5.77,3.24,10.5,0.35,33.5,20.06,0.0,53.027,1
336,2024-07-28 19:21:09.030114,19,6,7,1,heavy_rain,1.55,1.35,16.099,142,4,0.0352,0.2183,0.7113,0.0352,0.0,3.0,16.9707,1.0,8.92,0.87,12.6,0.6,117.209,23.99,64.465,205.53,1
4307,2024-07-28 19:23:00.645731,19,6,7,1,cloudy,1.05,1.35,8.308,103,4,0.0,0.0485,0.6505,0.301,0.0,3.0,16.2881,0.32,5.92,3.42,6.12,0.53,46.173,16.31,2.309,63.637,1
1393,2024-07-28 20:40:10.911871,20,6,7,1,heavy_rain,1.55,1.35,24.797,238,11,0.1933,0.521,0.2689,0.0168,0.0,5.0,16.2042,3.24,3.46,0.92,7.57,0.39,156.981,15.58,86.34,259.688,1
4448,2024-07-29 02:28:46.544794,2,0,7,0,cloudy,1.05,1.0,20.656,249,12,0.0,0.5181,0.4016,0.0803,0.0,5.0,16.8307,1.47,7.11,1.58,10.19,0.19,72.733,20.54,3.637,97.396,1
3973,2024-07-29 02:44:38.532954,2,0,7,0,rainy,1.25,1.0,18.029,232,12,0.0086,0.1336,0.6422,0.2155,0.0,4.0,16.3851,2.83,3.08,3.7,10.26,0.24,84.424,20.11,21.106,126.358,1
1078,2024-07-29 03:03:46.337440,3,0,7,0,cloudy,1.05,1.0,9.011,82,5,0.061,0.0,0.7805,0.1585,0.0,4.0,16.7558,0.83,6.42,3.88,11.78,0.69,35.066,23.6,1.753,61.813,1
444,2024-07-29 03:39:00.892997,3,0,7,0,rainy,1.25,1.0,16.365,215,14,0.0279,0.3535,0.5163,0.1023,0.0,2.0,16.5485,0.92,8.07,4.16,22.9,0.65,70.393,36.7,17.598,122.499,1
203,2024-07-29 03:58:45.627214,3,0,7,0,clear,1.0,1.0,9.155,134,7,0.0,0.0,0.8657,0.1343,0.0,3.0,15.4425,1.07,8.94,4.2,12.23,0.94,34.884,27.38,0.0,64.713,1
2397,2024-07-29 04:05:23.512182,4,0,7,0,clear,1.0,1.0,16.77,189,13,0.2011,0.1799,0.1005,0.5185,0.0,2.0,16.1932,3.36,5.15,1.17,13.75,0.83,60.108,24.26,0.0,82.855,1
1581,2024-07-29 04:50:07.610880,4,0,7,0,cloudy,1.05,1.0,34.037,333,24,0.045,0.1141,0.6937,0.1471,0.0,3.0,15.4683,1.64,3.62,3.54,10.44,0.31,129.815,19.55,6.491,154.561,1
3815,2024-07-29 05:51:46.573351,5,0,7,0,clear,1.0,1.0,24.309,249,19,0.0763,0.5462,0.1325,0.245,0.0,4.0,17.7868,2.57,13.53,2.05,8.89,0.32,80.818,27.36,0.0,108.694,1
272,2024-07-29 07:55:24.906432,7,0,7,0,clear,1.0,1.0,7.345,131,8,0.0,0.0992,0.8015,0.0992,0.0,2.0,16.8747,2.15,7.44,2.57,14.41,0.39,27.123,26.96,0.0,53.739,1
2346,2024-07-29 13:08:50.158702,13,0,7,0,clear,1.0,1.1,17.916,255,21,0.0078,0.0039,0.5529,0.4353,0.0,5.0,17.9841,1.89,5.88,1.39,6.81,0.15,80.445,16.12,0.0,95.847,1
3075,2024-07-29 15:08:45.852878,15,0,7,0,rainy,1.25,1.0,14.615,268,19,0.0112,0.0672,0.6194,0.3022,0.0,5.0,17.2012,1.43,7.68,6.06,20.97,0.75,70.87,36.89,17.718,125.637,1
4763,2024-07-29 16:26:43.537895,16,0,7,0,cloudy,1.05,1.0,30.06,364,21,0.0,0.3049,0.3626,0.3324,0.0,2.0,16.4169,2.23,11.26,1.08,7.86,0.07,117.296,22.5,5.865,146.158,1
743,2024-07-29 18:40:45.754420,18,0,7,0,clear,1.0,1.35,7.317,135,5,0.0,0.0,0.5407,0.4593,0.0,5.0,15.6856,1.0,6.42,4.11,11.1,1.09,40.797,23.72,0.0,64.725,1
1899,2024-07-29 19:25:26.937937,19,0,7,0,clear,1.0,1.35,11.429,162,15,0.0185,0.2531,0.5741,0.1543,0.0,5.0,15.7956,0.63,5.14,1.54,13.38,0.67,55.162,21.36,0.0,78.893,1
3281,2024-07-29 22:11:51.396583,22,0,7,0,clear,1.0,1.0,15.127,268,14,0.0,0.0784,0.6828,0.2388,0.0,4.0,16.5176,3.63,6.52,0.49,4.93,0.98,58.0,16.55,0.0,74.969,1
1967,2024-07-29 22:44:28.560537,22,0,7,0,rainy,1.25,1.0,10.889,129,10,0.3178,0.0155,0.4419,0.2248,0.0,2.0,17.9262,0.33,6.82,6.77,11.94,0.31,44.759,26.17,11.19,81.235,1
1493,2024-07-29 23:10:02.629963,23,0,7,0,rainy,1.25,1.0,9.521,171,13,0.0,0.0643,0.5673,0.3684,0.0,3.0,15.2,0.83,4.02,3.54,9.22,0.6,47.26,18.21,11.815,77.394,1
2112,2024-07-30 00:20:37.916343,0,1,7,0,clear,1.0,1.0,5.744,111,6,0.0,0.0,0.7748,0.2252,0.0,2.0,16.6458,2.44,11.23,1.23,10.4,0.3,22.371,25.6,0.0,48.954,1
4034,2024-07-30 05:22:42.234769,5,1,7,0,clear,1.0,1.0,9.013,139,13,0.0144,0.0,0.5899,0.3957,0.0,3.0,17.6441,1.11,15.92,1.53,13.98,0.59,36.313,33.13,0.0,69.181,1
90,2024-07-30 07:19:51.397547,7,1,7,0,clear,1.0,1.0,20.824,296,16,0.027,0.1655,0.5777,0.2297,0.0,4.0,16.77,1.16,6.5,1.81,7.94,0.7,76.918,18.11,0.0,95.425,1
3837,2024-07-30 15:17:42.320532,15,1,7,0,rainy,1.25,1.0,16.508,124,5,0.1613,0.0,0.7661,0.0726,0.0,3.0,14.7591,2.12,7.36,2.09,12.5,0.78,71.2,24.85,17.8,113.998,1
1971,2024-07-30 19:09:16.293214,19,1,7,0,clear,1.0,1.35,15.398,301,18,0.0199,0.0764,0.4252,0.4784,0.0,4.0,16.6634,1.12,7.6,1.23,11.79,0.57,83.623,22.31,0.0,105.768,1
2431,2024-07-30 21:03:55.190337,21,1,7,0,clear,1.0,1.0,17.143,201,17,0.0448,0.2239,0.5871,0.1443,0.0,3.0,16.5217,1.33,11.11,3.15,8.95,0.32,60.711,24.86,0.0,85.332,1
869,2024-07-30 21:20:24.967645,21,1,7,0,clear,1.0,1.0,25.844,525,29,0.04,0.0114,0.4705,0.4781,0.0,2.0,14.8087,0.68,8.94,4.29,11.59,0.44,104.421,25.94,0.0,131.834,1
4490,2024-07-31 00:38:44.055701,0,2,7,0,clear,1.0,1.0,12.225,243,21,0.0,0.07,0.4156,0.5144,0.0,2.0,14.9505,0.46,9.94,2.71,10.89,0.44,50.297,24.44,0.0,73.856,1
3280,2024-07-31 01:14:38.726829,1,2,7,0,heavy_rain,1.55,1.0,16.228,196,13,0.0306,0.1786,0.6276,0.1633,0.0,3.0,15.2844,1.92,7.78,4.04,10.36,0.2,91.043,24.3,50.074,164.818,1
1781,2024-07-31 01:49:44.176136,1,2,7,0,clear,1.0,1.0,17.093,227,19,0.022,0.0044,0.5727,0.4009,0.0,3.0,16.2818,1.12,3.29,3.34,13.68,0.69,68.575,22.12,0.0,89.85,1
2222,2024-07-31 02:08:10.125661,2,2,7,0,cloudy,1.05,1.0,7.108,100,7,0.0,0.03,0.71,0.26,0.0,3.0,16.8405,1.35,9.35,4.43,12.81,0.9,29.102,28.84,1.455,59.598,1
4818,2024-07-31 06:40:08.296767,6,2,7,0,clear,1.0,1.0,13.242,210,18,0.0143,0.0286,0.5429,0.4143,0.0,3.0,15.2203,3.26,10.22,3.2,18.93,0.68,53.215,36.29,0.0,88.936,1
4992,2024-07-31 08:07:17.280219,8,2,7,0,cloudy,1.05,1.35,13.214,197,11,0.0102,0.0102,0.3553,0.6244,0.0,3.0,15.9469,0.87,3.51,5.16,13.4,1.23,80.06,24.17,4.003,109.29,1
936,2024-07-31 09:55:50.056681,9,2,7,0,rainy,1.25,1.35,20.914,168,8,0.2679,0.4464,0.1488,0.1369,0.0,2.0,15.1019,1.16,2.62,1.85,9.57,0.61,107.192,15.81,26.798,151.077,1
3682,2024-07-31 11:15:56.199477,11,2,7,0,clear,1.0,1.1,25.576,356,19,0.0253,0.0197,0.8034,0.1517,0.0,4.0,15.0444,0.79,9.3,3.69,11.37,0.17,105.646,25.32,0.0,129.77,1
696,2024-07-31 14:21:22.261038,14,2,7,0,heavy_rain,1.55,1.1,17.736,184,17,0.087,0.212,0.1848,0.5163,0.0,5.0,16.0859,1.53,3.22,7.23,8.42,0.5,114.316,20.9,62.874,199.146,1
1947,2024-07-31 16:41:17.972722,16,2,7,0,cloudy,1.05,1.0,31.134,291,20,0.055,0.2405,0.488,0.2165,0.0,5.0,14.6157,1.59,6.02,0.73,10.72,0.24,116.605,19.3,5.83,140.13,1
1341,2024-07-31 17:22:58.565279,17,2,7,0,rainy,1.25,1.35,1.362,26,2,0.0,0.0,0.8462,0.1538,0.0,2.0,16.5784,0.39,15.33,2.46,14.45,0.2,8.799,32.83,2.2,43.271,1
2421,2024-07-31 18:13:51.446873,18,2,7,0,rainy,1.25,1.35,22.229,294,17,0.2177,0.2177,0.1701,0.3946,0.0,2.0,16.7046,2.37,4.95,0.78,9.88,0.42,128.661,18.4,32.165,179.848,1
4209,2024-07-31 21:05:52.981440,21,2,7,0,cloudy,1.05,1.0,6.311,71,7,0.0,0.5775,0.2958,0.1268,0.0,5.0,15.0793,2.4,4.45,5.19,7.27,0.26,22.16,19.57,1.108,43.064,1
620,2024-07-31 22:05:39.915580,22,2,7,0,cloudy,1.05,1.0,4.345,94,2,0.0,0.0,0.8298,0.1702,0.0,3.0,18.0136,0.67,3.66,1.99,10.78,0.76,17.534,17.86,0.877,35.499,1
2452,2024-07-31 23:52:30.522025,23,2,7,0,cloudy,1.05,1.0,18.146,170,11,0.0941,0.0765,0.6706,0.1588,0.0,2.0,16.7098,1.68,4.79,0.71,11.02,0.88,68.191,19.08,3.41,90.931,1
2736,2024-08-01 00:54:48.498184,0,3,8,0,rainy,1.25,1.0,27.553,286,8,0.1818,0.2343,0.479,0.1049,0.0,4.0,16.9429,2.14,11.75,3.05,14.83,0.23,112.762,32.0,28.191,174.445,1
642,2024-08-01 01:13:50.745343,1,3,8,0,clear,1.0,1.0,24.898,345,12,0.0087,0.2754,0.4667,0.2493,0.0,4.0,16.2586,0.47,8.46,3.86,7.54,0.17,90.948,20.5,0.0,111.069,1
2600,2024-08-01 06:30:03.932165,6,3,8,0,clear,1.0,1.0,20.059,249,21,0.1084,0.004,0.5904,0.2972,0.0,2.0,15.9255,1.2,7.96,1.05,8.66,0.34,74.759,19.21,0.0,95.238,1
1196,2024-08-01 08:06:26.946637,8,3,8,0,clear,1.0,1.35,33.176,385,22,0.0649,0.1013,0.6364,0.1974,0.0,4.0,15.5648,0.51,9.62,4.23,15.04,0.41,163.285,29.81,0.0,191.809,1
4670,2024-08-01 11:38:49.019646,11,3,8,0,heavy_rain,1.55,1.1,13.529,212,11,0.0,0.2877,0.4575,0.2547,0.0,3.0,17.7168,0.91,2.53,3.07,15.01,0.26,84.535,21.78,46.494,150.786,1
3602,2024-08-01 14:34:10.442468,14,3,8,0,rainy,1.25,1.1,24.422,268,14,0.0746,0.0,0.7015,0.2239,0.0,2.0,15.6913,1.08,7.57,2.58,13.54,1.53,125.431,26.3,31.358,183.662,1
4922,2024-08-01 18:23:27.250753,18,3,8,0,cloudy,1.05,1.35,26.402,341,20,0.0674,0.0352,0.6891,0.2082,0.0,2.0,15.636,2.09,5.75,2.12,8.31,0.09,138.701,18.36,6.935,164.038,1
1093,2024-08-01 21:30:21.489779,21,3,8,0,clear,1.0,1.0,33.87,417,21,0.1391,0.3046,0.3669,0.1894,0.0,4.0,16.3784,3.59,3.66,2.58,10.74,0.6,113.536,21.17,0.0,133.398,1
1521,2024-08-01 22:03:44.090053,22,3,8,0,clear,1.0,1.0,27.373,373,15,0.1287,0.2279,0.5898,0.0536,0.0,4.0,14.8762,1.22,9.86,0.34,19.78,1.05,91.093,32.25,0.0,123.895,1
1053,2024-08-01 22:24:00.969459,22,3,8,0,clear,1.0,1.0,15.258,205,13,0.0,0.0293,0.6195,0.3512,0.0,4.0,16.706,0.51,5.31,6.39,16.36,0.61,60.858,29.18,0.0,90.438,1
3329,2024-08-02 00:29:52.305783,0,4,8,0,clear,1.0,1.0,2.962,70,6,0.0,0.0,0.3143,0.6857,0.0,5.0,15.2924,1.78,12.61,1.53,12.92,0.74,12.993,29.58,0.0,44.572,1
380,2024-08-02 00:42:56.923828,0,4,8,0,clear,1.0,1.0,15.627,247,11,0.1538,0.0162,0.587,0.2429,0.0,5.0,16.2335,0.48,18.45,1.28,5.42,1.28,55.997,26.91,0.0,81.642,1
2739,2024-08-02 01:12:49.079051,1,4,8,0,heavy_rain,1.55,1.0,17.06,226,16,0.3805,0.0,0.1239,0.4956,0.0,3.0,14.4116,1.77,6.19,2.17,17.18,1.18,89.532,28.49,49.243,168.383,1
3192,2024-08-02 02:16:42.079151,2,4,8,0,cloudy,1.05,1.0,14.283,240,13,0.0,0.175,0.6167,0.2083,0.0,3.0,16.7398,2.15,12.22,1.65,5.21,0.88,55.803,22.11,2.79,80.636,1
271,2024-08-02 07:11:48.774400,7,4,8,0,clear,1.0,1.0,18.227,261,13,0.2874,0.0077,0.5057,0.1992,0.0,2.0,14.8518,1.8,6.1,1.07,10.69,0.13,60.6,19.79,0.0,80.388,1
3328,2024-08-02 07:39:26.861421,7,4,8,0,cloudy,1.05,1.0,10.323,157,11,0.0,0.3822,0.4268,0.1911,0.0,2.0,16.1298,1.03,10.13,5.24,11.29,0.04,38.327,27.73,1.916,68.917,1
2494,2024-08-02 07:56:43.729652,7,4,8,0,cloudy,1.05,1.0,1.623,26,6,0.0,0.0,0.3462,0.6538,0.0,4.0,16.2609,1.33,2.3,1.13,5.92,0.43,7.41,11.11,0.371,20.406,0
4734,2024-08-02 08:07:37.732434,8,4,8,0,clear,1.0,1.35,27.018,425,13,0.0,0.2565,0.6824,0.0612,0.0,4.0,16.6822,2.7,7.54,5.13,17.42,0.83,128.854,33.62,0.0,163.071,1
981,2024-08-02 09:18:15.239056,9,4,8,0,rainy,1.25,1.35,15.056,139,8,0.4748,0.0072,0.259,0.259,0.0,3.0,16.1221,1.53,4.33,5.1,11.55,0.85,78.335,23.36,19.584,121.221,1
4137,2024-08-02 14:07:41.092273,14,4,8,0,cloudy,1.05,1.1,18.813,203,10,0.2167,0.0,0.399,0.3842,0.0,2.0,15.6863,1.44,7.75,2.81,9.49,0.45,78.051,21.94,3.903,102.767,1
1158,2024-08-02 14:18:10.827162,14,4,8,0,rainy,1.25,1.1,20.656,363,21,0.0,0.1185,0.7769,0.1047,0.0,3.0,15.6347,0.64,6.96,0.99,7.83,0.35,104.526,16.77,26.131,147.41,1
4729,2024-08-02 16:05:39.625097,16,4,8,0,rainy,1.25,1.0,13.546,266,17,0.0113,0.1165,0.4248,0.4474,0.0,2.0,15.2584,1.17,4.84,4.82,15.76,0.34,67.246,26.93,16.811,109.797,1
3744,2024-08-02 16:59:01.589571,16,4,8,0,clear,1.0,1.0,14.881,142,10,0.0845,0.007,0.507,0.4014,0.0,5.0,15.2388,1.7,5.9,1.03,10.12,0.14,57.571,18.89,0.0,75.218,1
1239,2024-08-02 20:45:18.822068,20,4,8,0,cloudy,1.05,1.35,9.204,189,16,0.0,0.0,0.6667,0.3333,0.0,3.0,16.4399,1.69,11.69,3.51,14.8,0.17,52.186,31.86,2.609,88.57,1
4240,2024-08-03 02:55:57.437629,2,5,8,1,rainy,1.25,1.0,10.567,198,10,0.0,0.1061,0.7222,0.1717,0.0,4.0,15.6462,1.79,5.48,1.51,4.53,0.85,49.52,14.16,12.38,77.249,1
2312,2024-08-03 17:33:18.861788,17,5,8,1,cloudy,1.05,1.35,22.334,249,11,0.0442,0.3052,0.5783,0.0723,0.0,4.0,16.1423,2.17,7.24,5.86,15.51,0.31,108.48,31.09,5.424,146.318,1
